qubit_id,epoch_number,t1,t2,readout_error,single_gate_error,two_gate_error,frequency,temperature,noise_drift,drift_rate,backend_status,backend_name,timestamp,version,is_deleted,qhi
Q1,5,133.0380544002739,98.53995949262251,0.01239588510772084,0.0025500080114361557,0.01015,4.950479024966796,15.019177021544168,-4.005718077734669e-07,-0.39056867031757747,Active,TwinQ_Math_Simulator_5Q,2026-07-03T15:08:02.832348+00:00,1,False,0.9955162320642529
Q2,5,147.81473349431982,108.39107888865315,0.014445885107720841,0.0030600080114361558,0.01015,5.000479024966796,15.019177021544168,-4.005718077734669e-07,-0.4349652692006032,Active,TwinQ_Math_Simulator_5Q,2026-07-03T15:08:02.835744+00:00,1,False,0.994748232064253
Q0,6,117.9157881303356,88.42837146065078,0.010412928494679008,0.002048009899924966,0.01018,4.900564147477147,15.022585698935801,-4.949962483002227e-07,-0.3455871758923479,Active,TwinQ_Math_Simulator_5Q,2026-07-03T15:08:03.760118+00:00,1,False,0.9962617184816189
Q1,6,132.64820361571012,98.24998178423378,0.012472928494679009,0.0025600098999249664,0.01018,4.950564147477147,15.022585698935801,-4.949962483002227e-07,-0.38985078456377664,Active,TwinQ_Math_Simulator_5Q,2026-07-03T15:08:03.762004+00:00,1,False,0.995490118481619
Q2,6,147.38061910108462,108.07159210781678,0.014532928494679008,0.0030720098999249663,0.01018,5.000564147477147,15.022585698935801,-4.949962483002227e-07,-0.4341143932352054,Active,TwinQ_Math_Simulator_5Q,2026-07-03T15:08:03.763113+00:00,1,False,0.9947185184816189
Q0,7,117.57069751705892,88.16835987248562,0.010478843537447538,0.002056009364566873,0.010209999999999999,4.900643749458895,15.025768707489508,-4.682283436453982e-07,-0.3450906132766818,Active,TwinQ_Math_Simulator_5Q,2026-07-03T15:08:04.661702+00:00,1,False,0.9962395441293956
Q1,7,132.25898198560083,97.96054951818022,0.012548843537447537,0.002570009364566873,0.010209999999999999,4.950643749458894,15.025768707489508,-4.682283436453982e-07,-0.3892216301092901,Active,TwinQ_Math_Simulator_5Q,2026-07-03T15:08:04.664658+00:00,1,False,0.9954643441293958
Q2,7,146.94726645414272,107.7527391638748,0.014618843537447537,0.0030840093645668728,0.010209999999999999,5.000643749458894,15.025768707489508,-4.682283436453982e-07,-0.43335264694189846,Active,TwinQ_Math_Simulator_5Q,2026-07-03T15:08:04.669675+00:00,1,False,0.9946891441293956
Q0,8,117.22602078003906,87.90875524366581,0.010543471218179905,0.002064006536436209,0.01024,4.90071702926909,15.02869424363598,-3.26821810431806e-07,-0.3446767370198529,Active,TwinQ_Math_Simulator_5Q,2026-07-03T15:08:05.706863+00:00,1,False,0.9962177566736151
Q1,8,131.87030642640772,97.67161234124491,0.012623471218179905,0.002580006536436209,0.01024,4.950717029269089,15.02869424363598,-3.26821810431806e-07,-0.3886755591931035,Active,TwinQ_Math_Simulator_5Q,2026-07-03T15:08:05.708901+00:00,1,False,0.9954389566736151
Q2,8,146.51459207277634,107.434469438824,0.014703471218179904,0.003096006536436209,0.01024,5.000717029269089,15.02869424363598,-3.26821810431806e-07,-0.4326743813663825,Active,TwinQ_Math_Simulator_5Q,2026-07-03T15:08:05.709964+00:00,1,False,0.9946601566736152
Q0,9,116.88168167388316,87.64951135176796,0.010606665381925496,0.0020720021079579944,0.01027,4.900783221511729,15.0313330763851,-1.0539789971538985e-07,-0.3443391061558998,Active,TwinQ_Math_Simulator_5Q,2026-07-03T15:08:06.521005+00:00,1,False,0.9961963997530349
Q1,9,131.48210029674823,97.38312376701133,0.012696665381925496,0.0025900021079579946,0.01027,4.9507832215117284,15.0313330763851,-1.0539789971538985e-07,-0.3882061296594941,Active,TwinQ_Math_Simulator_5Q,2026-07-03T15:08:06.526931+00:00,1,False,0.9954139997530349
Q2,9,146.08251891961328,107.11673618225468,0.014786665381925496,0.0031080021079579944,0.01027,5.000783221511728,15.0313330763851,-1.0539789971538985e-07,-0.43207315316305994,Active,TwinQ_Math_Simulator_5Q,2026-07-03T15:08:06.542914+00:00,1,False,0.9946315997530351
Q0,10,116.53761112430176,87.39058627845421,0.01066829419696158,0.0020800028366218548,0.0103,4.900841612815901,15.033658839392317,1.4183109273161315e-07,-0.34407054958140293,Active,TwinQ_Math_Simulator_5Q,2026-07-03T15:08:07.982226+00:00,1,False,0.9961755108899251
Q1,10,131.0942941275294,97.09504161393929,0.01276829419696158,0.002600002836621855,0.0103,4.950841612815901,15.033658839392317,1.4183109273161315e-07,-0.38780616921883393,Active,TwinQ_Math_Simulator_5Q,2026-07-03T15:08:07.983519+00:00,1,False,0.9953895108899249
Q2,10,145.650977130757,106.79949694942437,0.014868294196961581,0.003120002836621855,0.0103,5.000841612815901,15.033658839392317,1.4183109273161315e-07,-0.43154178885626493,Active,TwinQ_Math_Simulator_5Q,2026-07-03T15:08:07.987444+00:00,1,False,0.9946035108899249
Q0,11,116.19374788668998,87.13194280461657,0.010728241472012288,0.002088007086697743,0.010329999999999999,4.900891561694949,15.035648294402458,3.5433488714563e-07,-0.34386323761178517,Active,TwinQ_Math_Simulator_5Q,2026-07-03T15:08:08.834412+00:00,1,False,0.996155125432387
Q1,11,130.70682628052546,96.80732840050689,0.012838241472012287,0.0026100070866977433,0.010329999999999999,4.950891561694949,15.035648294402458,3.5433488714563e-07,-0.3874678470039328,Active,TwinQ_Math_Simulator_5Q,2026-07-03T15:08:08.871286+00:00,1,False,0.995365525432387
Q2,11,145.21990467436095,106.48271399639721,0.014948241472012288,0.003132007086697743,0.010329999999999999,5.0008915616949485,15.035648294402458,3.5433488714563e-07,-0.4310724563960662,Active,TwinQ_Math_Simulator_5Q,2026-07-03T15:08:08.890960+00:00,1,False,0.9945759254323872
Q0,12,115.85003912657149,86.87354875863912,0.010786407817193446,0.0020960096017028666,0.010360000000000001,4.900932519171111,15.03728156343869,4.80085143325183e-07,-0.3437087601184885,Active,TwinQ_Math_Simulator_5Q,2026-07-03T15:08:10.480309+00:00,1,False,0.9961352747743312
Q1,12,130.31964352881835,96.51995169347035,0.012906407817193447,0.0026200096017028668,0.010360000000000001,4.95093251917111,15.03728156343869,4.80085143325183e-07,-0.38718275170711536,Active,TwinQ_Math_Simulator_5Q,2026-07-03T15:08:10.485215+00:00,1,False,0.9953420747743311
Q2,12,144.7892479310652,106.16635462830158,0.015026407817193447,0.0031440096017028665,0.010360000000000001,5.00093251917111,15.03728156343869,4.80085143325183e-07,-0.4306567432957422,Active,TwinQ_Math_Simulator_5Q,2026-07-03T15:08:10.489223+00:00,1,False,0.9945488747743312
Q0,13,115.50644091610573,86.61537731429804,0.010842711637083438,0.0021040097658762574,0.01039,4.90096404647923,15.038542327416687,4.882938128640118e-07,-0.3435982104657569,Active,TwinQ_Math_Simulator_5Q,2026-07-03T15:08:11.790131+00:00,1,False,0.9961159835791121
Q1,13,129.93270155330123,96.23288440576171,0.012972711637083438,0.0026300097658762574,0.01039,4.95096404647923,15.038542327416687,4.882938128640118e-07,-0.38694197551711795,Active,TwinQ_Math_Simulator_5Q,2026-07-03T15:08:11.792088+00:00,1,False,0.9953191835791121
Q2,13,144.35896219049673,105.85039149722537,0.015102711637083438,0.003156009765876258,0.01039,5.00096404647923,15.038542327416687,4.882938128640118e-07,-0.430285740568479,Active,TwinQ_Math_Simulator_5Q,2026-07-03T15:08:11.793045+00:00,1,False,0.9945223835791119
Q0,14,115.16291864169699,86.35740723532291,0.010897089945997694,0.0021120075390225436,0.01042,4.900985826681116,15.039417989199539,3.7695112717165235e-07,-0.34352227440874117,Active,TwinQ_Math_Simulator_5Q,2026-07-03T15:08:12.870044+00:00,1,False,0.996097270754494
Q1,14,129.54596535028423,95.94610504104776,0.013037089945997693,0.0026400075390225434,0.01042,4.950985826681116,15.039417989199539,3.7695112717165235e-07,-0.3867362030169943,Active,TwinQ_Math_Simulator_5Q,2026-07-03T15:08:12.871940+00:00,1,False,0.995296870754494
Q2,14,143.9290120588715,105.53480284677259,0.015177089945997695,0.0031680075390225436,0.01042,5.000985826681116,15.039417989199539,3.7695112717165235e-07,-0.429950131625219,Active,TwinQ_Math_Simulator_5Q,2026-07-03T15:08:12.873467+00:00,1,False,0.9944964707544939
Q0,15,114.8194473186324,86.09962306417525,0.01094949899732081,0.002120003466353179,0.01045,4.900997668304263,15.039899799464163,1.733176589175129e-07,-0.34347132306459116,Active,TwinQ_Math_Simulator_5Q,2026-07-03T15:08:13.869748+00:00,1,False,0.9960791492608978
Q1,15,129.1594095461289,95.65959788250625,0.01309949899732081,0.0026500034663531785,0.01045,4.950997668304263,15.039899799464163,1.733176589175129e-07,-0.38655580415533564,Active,TwinQ_Math_Simulator_5Q,2026-07-03T15:08:13.871662+00:00,1,False,0.9952751492608978
Q2,15,143.4993717736254,105.21957270083725,0.01524949899732081,0.0031800034663531786,0.01045,5.0009976683042625,15.039899799464163,1.733176589175129e-07,-0.42964028524610853,Active,TwinQ_Math_Simulator_5Q,2026-07-03T15:08:13.872689+00:00,1,False,0.9944711492608977
Q0,16,114.47601180960471,85.84201525315791,0.010999914720608302,0.002128001455000338,0.010480000000000001,4.900999500853025,15.039982944121661,-7.275001690430678e-08,-0.34343550902768527,Active,TwinQ_Math_Simulator_5Q,2026-07-03T15:08:14.761860+00:00,1,False,0.9960616251473173
Q1,16,128.7730186157673,95.37335312393296,0.013159914720608302,0.002660001455000338,0.010480000000000001,4.950999500853025,15.039982944121661,-7.275001690430678e-08,-0.38639093036158556,Active,TwinQ_Math_Simulator_5Q,2026-07-03T15:08:14.763769+00:00,1,False,0.9952540251473174
Q2,16,143.07002542192987,104.904690994708,0.015319914720608303,0.0031920014550003385,0.010480000000000001,5.000999500853025,15.039982944121661,-7.275001690430678e-08,-0.4293463516955285,Active,TwinQ_Math_Simulator_5Q,2026-07-03T15:08:14.764861+00:00,1,False,0.9944464251473174
Q0,17,114.13260694493648,85.58458023654558,0.011048332962090493,0.0021360060201190273,0.01051,4.9009913638045015,15.039666592418099,-3.0100595134241185e-07,-0.34340486466822995,Active,TwinQ_Math_Simulator_5Q,2026-07-03T15:08:15.741485+00:00,1,False,0.9960446983053372
Q1,17,128.3867870029229,95.08736694186985,0.013218332962090493,0.002670006020119027,0.01051,4.950991363804501,15.039666592418099,-3.0100595134241185e-07,-0.3862316128444263,Active,TwinQ_Math_Simulator_5Q,2026-07-03T15:08:15.743891+00:00,1,False,0.995233498305337
Q2,17,142.6409670609093,104.59015364719411,0.015388332962090493,0.0032040060201190272,0.01051,5.000991363804501,15.039666592418099,-3.0100595134241185e-07,-0.4290583610205658,Active,TwinQ_Math_Simulator_5Q,2026-07-03T15:08:15.748144+00:00,1,False,0.9944222983053371
Q0,18,113.78923754330361,85.32732044301454,0.01109476952617564,0.0021440091113026187,0.01054,4.900973392065748,15.038953905235127,-4.5556513094233846e-07,-0.3433694016328701,Active,TwinQ_Math_Simulator_5Q,2026-07-03T15:08:16.650568+00:00,1,False,0.9960283664087566
Q1,18,128.0007191408306,94.80164150803253,0.01327476952617564,0.0026800091113026187,0.01054,4.950973392065748,15.038953905235127,-4.5556513094233846e-07,-0.3860678620922897,Active,TwinQ_Math_Simulator_5Q,2026-07-03T15:08:16.652262+00:00,1,False,0.9952135664087565
Q2,18,142.21220073835758,104.27596257305052,0.01545476952617564,0.0032160091113026187,0.01054,5.000973392065748,15.038953905235127,-4.5556513094233846e-07,-0.42876632255172353,Active,TwinQ_Math_Simulator_5Q,2026-07-03T15:08:16.653285+00:00,1,False,0.9943987664087566
