execution_id,epoch_number,success,fidelity,counts,timestamp,run_id
exec_25Q_35_1783702240,35,True,0.7668744537807256,"{'0': 785, '1': 239}",2026-07-10T16:50:40.832736+00:00,"Run - Jul 10, 2026 at 22:18:59"
exec_25Q_36_1783702244,36,True,0.7666699520185395,"{'0': 785, '1': 239}",2026-07-10T16:50:44.140471+00:00,"Run - Jul 10, 2026 at 22:18:59"
exec_25Q_37_1783702248,37,True,0.7663980295750333,"{'0': 784, '1': 240}",2026-07-10T16:50:48.007985+00:00,"Run - Jul 10, 2026 at 22:18:59"
exec_25Q_38_1783702251,38,True,0.7661236633254919,"{'0': 784, '1': 240}",2026-07-10T16:50:51.555002+00:00,"Run - Jul 10, 2026 at 22:18:59"
exec_25Q_39_1783702255,39,True,0.76589580924229,"{'0': 784, '1': 240}",2026-07-10T16:50:55.846251+00:00,"Run - Jul 10, 2026 at 22:18:59"
exec_25Q_40_1783702259,40,True,0.7655711940008575,"{'0': 783, '1': 241}",2026-07-10T16:50:59.185549+00:00,"Run - Jul 10, 2026 at 22:18:59"
exec_25Q_41_1783702263,41,True,0.7652905564495389,"{'0': 783, '1': 241}",2026-07-10T16:51:03.405536+00:00,"Run - Jul 10, 2026 at 22:18:59"
exec_25Q_42_1783702267,42,True,0.7649780654241868,"{'0': 783, '1': 241}",2026-07-10T16:51:07.511859+00:00,"Run - Jul 10, 2026 at 22:18:59"
exec_25Q_43_1783702271,43,True,0.7647191756429459,"{'0': 783, '1': 241}",2026-07-10T16:51:11.388993+00:00,"Run - Jul 10, 2026 at 22:18:59"
exec_25Q_44_1783702276,44,True,0.7644712180373728,"{'0': 782, '1': 242}",2026-07-10T16:51:16.341322+00:00,"Run - Jul 10, 2026 at 22:18:59"
exec_25Q_45_1783702280,45,True,0.764192387050188,"{'0': 782, '1': 242}",2026-07-10T16:51:20.472510+00:00,"Run - Jul 10, 2026 at 22:18:59"
exec_25Q_46_1783702285,46,True,0.7639124650927429,"{'0': 782, '1': 242}",2026-07-10T16:51:25.229718+00:00,"Run - Jul 10, 2026 at 22:18:59"
exec_25Q_47_1783702289,47,True,0.7636134042699543,"{'0': 781, '1': 243}",2026-07-10T16:51:29.085190+00:00,"Run - Jul 10, 2026 at 22:18:59"
exec_25Q_48_1783702293,48,True,0.7633077889590897,"{'0': 781, '1': 243}",2026-07-10T16:51:33.649088+00:00,"Run - Jul 10, 2026 at 22:18:59"
exec_25Q_49_1783702297,49,True,0.7630547968480392,"{'0': 781, '1': 243}",2026-07-10T16:51:37.956924+00:00,"Run - Jul 10, 2026 at 22:18:59"
exec_25Q_50_1783702302,50,True,0.7627767815020606,"{'0': 781, '1': 243}",2026-07-10T16:51:42.261966+00:00,"Run - Jul 10, 2026 at 22:18:59"
exec_25Q_51_1783702306,51,True,0.7624845090112637,"{'0': 780, '1': 244}",2026-07-10T16:51:46.912268+00:00,"Run - Jul 10, 2026 at 22:18:59"
exec_25Q_52_1783702311,52,True,0.7624907545700786,"{'0': 780, '1': 244}",2026-07-10T16:51:51.303410+00:00,"Run - Jul 10, 2026 at 22:18:59"
exec_25Q_53_1783702315,53,True,0.762510404382711,"{'0': 780, '1': 244}",2026-07-10T16:51:55.809389+00:00,"Run - Jul 10, 2026 at 22:18:59"
exec_25Q_54_1783702320,54,True,0.7625353969410533,"{'0': 780, '1': 244}",2026-07-10T16:52:00.326308+00:00,"Run - Jul 10, 2026 at 22:18:59"
exec_25Q_55_1783702325,55,True,0.7625278189984487,"{'0': 780, '1': 244}",2026-07-10T16:52:05.265532+00:00,"Run - Jul 10, 2026 at 22:18:59"
exec_25Q_56_1783702329,56,True,0.7626234398214005,"{'0': 780, '1': 244}",2026-07-10T16:52:09.832028+00:00,"Run - Jul 10, 2026 at 22:18:59"
exec_25Q_57_1783702334,57,True,0.7627010844337905,"{'0': 781, '1': 243}",2026-07-10T16:52:14.515373+00:00,"Run - Jul 10, 2026 at 22:18:59"
exec_25Q_58_1783702339,58,True,0.7627047199895571,"{'0': 781, '1': 243}",2026-07-10T16:52:19.285318+00:00,"Run - Jul 10, 2026 at 22:18:59"
exec_25Q_59_1783702344,59,True,0.7627047010874528,"{'0': 781, '1': 243}",2026-07-10T16:52:24.016123+00:00,"Run - Jul 10, 2026 at 22:18:59"
exec_25Q_60_1783702348,60,True,0.7627329151197083,"{'0': 781, '1': 243}",2026-07-10T16:52:28.868956+00:00,"Run - Jul 10, 2026 at 22:18:59"
exec_25Q_61_1783702353,61,True,0.7627530202186416,"{'0': 781, '1': 243}",2026-07-10T16:52:33.708555+00:00,"Run - Jul 10, 2026 at 22:18:59"
exec_25Q_62_1783702358,62,True,0.7628055627759313,"{'0': 781, '1': 243}",2026-07-10T16:52:38.696045+00:00,"Run - Jul 10, 2026 at 22:18:59"
exec_25Q_63_1783702363,63,True,0.7628148785836197,"{'0': 781, '1': 243}",2026-07-10T16:52:43.878604+00:00,"Run - Jul 10, 2026 at 22:18:59"
exec_25Q_64_1783702369,64,True,0.7628334075893425,"{'0': 781, '1': 243}",2026-07-10T16:52:49.180522+00:00,"Run - Jul 10, 2026 at 22:18:59"
exec_25Q_65_1783702374,65,True,0.7628418646818738,"{'0': 781, '1': 243}",2026-07-10T16:52:54.322115+00:00,"Run - Jul 10, 2026 at 22:18:59"
exec_25Q_66_1783702379,66,True,0.7628772097322951,"{'0': 781, '1': 243}",2026-07-10T16:52:59.491015+00:00,"Run - Jul 10, 2026 at 22:18:59"
exec_25Q_67_1783702385,67,True,0.7628361519880479,"{'0': 781, '1': 243}",2026-07-10T16:53:05.142640+00:00,"Run - Jul 10, 2026 at 22:18:59"
exec_25Q_68_1783702390,68,True,0.7627972963950815,"{'0': 781, '1': 243}",2026-07-10T16:53:10.568854+00:00,"Run - Jul 10, 2026 at 22:18:59"
exec_25Q_69_1783702395,69,True,0.7627788307642005,"{'0': 781, '1': 243}",2026-07-10T16:53:15.978856+00:00,"Run - Jul 10, 2026 at 22:18:59"
exec_25Q_70_1783702401,70,True,0.762769454813587,"{'0': 781, '1': 243}",2026-07-10T16:53:21.269097+00:00,"Run - Jul 10, 2026 at 22:18:59"
exec_25Q_71_1783702406,71,True,0.7627012738927784,"{'0': 781, '1': 243}",2026-07-10T16:53:26.614058+00:00,"Run - Jul 10, 2026 at 22:18:59"
exec_25Q_72_1783702411,72,True,0.7626681822039172,"{'0': 780, '1': 244}",2026-07-10T16:53:31.101160+00:00,"Run - Jul 10, 2026 at 22:18:59"
exec_25Q_73_1783702419,73,True,0.7626351953750291,"{'0': 780, '1': 244}",2026-07-10T16:53:39.977460+00:00,"Run - Jul 10, 2026 at 22:18:59"
exec_25Q_74_1783702426,74,True,0.7626730246272906,"{'0': 780, '1': 244}",2026-07-10T16:53:46.793499+00:00,"Run - Jul 10, 2026 at 22:18:59"
exec_25Q_75_1783702433,75,True,0.7626511945209253,"{'0': 780, '1': 244}",2026-07-10T16:53:53.228538+00:00,"Run - Jul 10, 2026 at 22:18:59"
exec_25Q_76_1783702438,76,True,0.7626848141312064,"{'0': 780, '1': 244}",2026-07-10T16:53:58.871573+00:00,"Run - Jul 10, 2026 at 22:18:59"
exec_25Q_77_1783702444,77,True,0.7626897565183565,"{'0': 780, '1': 244}",2026-07-10T16:54:04.457058+00:00,"Run - Jul 10, 2026 at 22:18:59"
exec_25Q_78_1783702450,78,True,0.7626822530809328,"{'0': 780, '1': 244}",2026-07-10T16:54:10.406463+00:00,"Run - Jul 10, 2026 at 22:18:59"
exec_25Q_79_1783702456,79,True,0.7626858628300482,"{'0': 780, '1': 244}",2026-07-10T16:54:16.073858+00:00,"Run - Jul 10, 2026 at 22:18:59"
exec_25Q_80_1783702462,80,True,0.7626408852619728,"{'0': 780, '1': 244}",2026-07-10T16:54:22.235434+00:00,"Run - Jul 10, 2026 at 22:18:59"
exec_25Q_81_1783702467,81,True,0.7626530554008101,"{'0': 780, '1': 244}",2026-07-10T16:54:27.997923+00:00,"Run - Jul 10, 2026 at 22:18:59"
exec_25Q_82_1783702474,82,True,0.7626665823336133,"{'0': 780, '1': 244}",2026-07-10T16:54:34.300672+00:00,"Run - Jul 10, 2026 at 22:18:59"
exec_25Q_83_1783702481,83,True,0.7626724281344656,"{'0': 780, '1': 244}",2026-07-10T16:54:41.062431+00:00,"Run - Jul 10, 2026 at 22:18:59"
exec_25Q_84_1783702487,84,True,0.7626281758025856,"{'0': 780, '1': 244}",2026-07-10T16:54:47.365485+00:00,"Run - Jul 10, 2026 at 22:18:59"
exec_25Q_85_1783702500,85,True,0.7626196275497863,"{'0': 780, '1': 244}",2026-07-10T16:55:00.533341+00:00,"Run - Jul 10, 2026 at 22:18:59"
exec_25Q_86_1783702520,86,True,0.7626357377151864,"{'0': 780, '1': 244}",2026-07-10T16:55:20.238235+00:00,"Run - Jul 10, 2026 at 22:18:59"
exec_25Q_87_1783702535,87,True,0.7626934175681479,"{'0': 780, '1': 244}",2026-07-10T16:55:35.278095+00:00,"Run - Jul 10, 2026 at 22:18:59"
exec_25Q_88_1783702542,88,True,0.7627142278608241,"{'0': 781, '1': 243}",2026-07-10T16:55:42.008734+00:00,"Run - Jul 10, 2026 at 22:18:59"
exec_25Q_89_1783702548,89,True,0.7627694377287465,"{'0': 781, '1': 243}",2026-07-10T16:55:48.154101+00:00,"Run - Jul 10, 2026 at 22:18:59"
exec_25Q_90_1783702555,90,True,0.7627827961209949,"{'0': 781, '1': 243}",2026-07-10T16:55:55.219163+00:00,"Run - Jul 10, 2026 at 22:18:59"
exec_25Q_91_1783702561,91,True,0.7628149810866932,"{'0': 781, '1': 243}",2026-07-10T16:56:01.466978+00:00,"Run - Jul 10, 2026 at 22:18:59"
exec_25Q_92_1783702567,92,True,0.7628361519880479,"{'0': 781, '1': 243}",2026-07-10T16:56:07.976621+00:00,"Run - Jul 10, 2026 at 22:18:59"
exec_25Q_93_1783702574,93,True,0.7628398207145659,"{'0': 781, '1': 243}",2026-07-10T16:56:14.959404+00:00,"Run - Jul 10, 2026 at 22:18:59"
exec_25Q_94_1783702581,94,True,0.7628424022888299,"{'0': 781, '1': 243}",2026-07-10T16:56:21.626300+00:00,"Run - Jul 10, 2026 at 22:18:59"
exec_25Q_95_1783702588,95,True,0.7628431327623828,"{'0': 781, '1': 243}",2026-07-10T16:56:28.130141+00:00,"Run - Jul 10, 2026 at 22:18:59"
exec_25Q_96_1783702594,96,True,0.7628205836477665,"{'0': 781, '1': 243}",2026-07-10T16:56:34.011009+00:00,"Run - Jul 10, 2026 at 22:18:59"
exec_25Q_97_1783702601,97,True,0.7627910115176578,"{'0': 781, '1': 243}",2026-07-10T16:56:41.606747+00:00,"Run - Jul 10, 2026 at 22:18:59"
exec_25Q_98_1783702608,98,True,0.7627508686831659,"{'0': 781, '1': 243}",2026-07-10T16:56:48.551556+00:00,"Run - Jul 10, 2026 at 22:18:59"
exec_25Q_99_1783702615,99,True,0.7627753128550048,"{'0': 781, '1': 243}",2026-07-10T16:56:55.881639+00:00,"Run - Jul 10, 2026 at 22:18:59"
exec_25Q_100_1783702623,100,True,0.7627146885924665,"{'0': 781, '1': 243}",2026-07-10T16:57:03.022825+00:00,"Run - Jul 10, 2026 at 22:18:59"
