epoch_number,fidelity_error,timestamp,run_id
52,0.23750924542992136,2026-07-10T16:51:51.305410+00:00,"Run - Jul 10, 2026 at 22:18:59"
53,0.237489595617289,2026-07-10T16:51:55.811388+00:00,"Run - Jul 10, 2026 at 22:18:59"
54,0.23746460305894668,2026-07-10T16:52:00.328308+00:00,"Run - Jul 10, 2026 at 22:18:59"
55,0.23747218100155132,2026-07-10T16:52:05.268584+00:00,"Run - Jul 10, 2026 at 22:18:59"
56,0.23737656017859954,2026-07-10T16:52:09.834033+00:00,"Run - Jul 10, 2026 at 22:18:59"
57,0.23729891556620952,2026-07-10T16:52:14.517373+00:00,"Run - Jul 10, 2026 at 22:18:59"
58,0.23729528001044287,2026-07-10T16:52:19.287315+00:00,"Run - Jul 10, 2026 at 22:18:59"
59,0.2372952989125472,2026-07-10T16:52:24.018124+00:00,"Run - Jul 10, 2026 at 22:18:59"
60,0.2372670848802917,2026-07-10T16:52:28.871952+00:00,"Run - Jul 10, 2026 at 22:18:59"
61,0.23724697978135845,2026-07-10T16:52:33.711554+00:00,"Run - Jul 10, 2026 at 22:18:59"
62,0.23719443722406874,2026-07-10T16:52:38.698046+00:00,"Run - Jul 10, 2026 at 22:18:59"
63,0.23718512141638026,2026-07-10T16:52:43.880603+00:00,"Run - Jul 10, 2026 at 22:18:59"
64,0.23716659241065752,2026-07-10T16:52:49.182520+00:00,"Run - Jul 10, 2026 at 22:18:59"
65,0.23715813531812624,2026-07-10T16:52:54.325115+00:00,"Run - Jul 10, 2026 at 22:18:59"
66,0.23712279026770489,2026-07-10T16:52:59.492807+00:00,"Run - Jul 10, 2026 at 22:18:59"
67,0.23716384801195212,2026-07-10T16:53:05.144638+00:00,"Run - Jul 10, 2026 at 22:18:59"
68,0.23720270360491846,2026-07-10T16:53:10.570479+00:00,"Run - Jul 10, 2026 at 22:18:59"
69,0.2372211692357995,2026-07-10T16:53:15.980486+00:00,"Run - Jul 10, 2026 at 22:18:59"
70,0.23723054518641296,2026-07-10T16:53:21.271099+00:00,"Run - Jul 10, 2026 at 22:18:59"
71,0.23729872610722158,2026-07-10T16:53:26.616056+00:00,"Run - Jul 10, 2026 at 22:18:59"
72,0.2373318177960828,2026-07-10T16:53:31.103162+00:00,"Run - Jul 10, 2026 at 22:18:59"
73,0.2373648046249709,2026-07-10T16:53:39.979460+00:00,"Run - Jul 10, 2026 at 22:18:59"
74,0.23732697537270941,2026-07-10T16:53:46.796056+00:00,"Run - Jul 10, 2026 at 22:18:59"
75,0.23734880547907466,2026-07-10T16:53:53.231549+00:00,"Run - Jul 10, 2026 at 22:18:59"
76,0.23731518586879363,2026-07-10T16:53:58.873601+00:00,"Run - Jul 10, 2026 at 22:18:59"
77,0.23731024348164353,2026-07-10T16:54:04.459260+00:00,"Run - Jul 10, 2026 at 22:18:59"
78,0.23731774691906715,2026-07-10T16:54:10.408462+00:00,"Run - Jul 10, 2026 at 22:18:59"
79,0.23731413716995176,2026-07-10T16:54:16.074396+00:00,"Run - Jul 10, 2026 at 22:18:59"
80,0.23735911473802718,2026-07-10T16:54:22.237433+00:00,"Run - Jul 10, 2026 at 22:18:59"
81,0.23734694459918992,2026-07-10T16:54:27.999921+00:00,"Run - Jul 10, 2026 at 22:18:59"
82,0.23733341766638671,2026-07-10T16:54:34.302671+00:00,"Run - Jul 10, 2026 at 22:18:59"
83,0.23732757186553444,2026-07-10T16:54:41.065430+00:00,"Run - Jul 10, 2026 at 22:18:59"
84,0.23737182419741443,2026-07-10T16:54:47.368464+00:00,"Run - Jul 10, 2026 at 22:18:59"
85,0.2373803724502137,2026-07-10T16:55:00.541471+00:00,"Run - Jul 10, 2026 at 22:18:59"
86,0.23736426228481355,2026-07-10T16:55:20.240333+00:00,"Run - Jul 10, 2026 at 22:18:59"
87,0.2373065824318521,2026-07-10T16:55:35.279094+00:00,"Run - Jul 10, 2026 at 22:18:59"
88,0.2372857721391759,2026-07-10T16:55:42.010730+00:00,"Run - Jul 10, 2026 at 22:18:59"
89,0.2372305622712535,2026-07-10T16:55:48.156101+00:00,"Run - Jul 10, 2026 at 22:18:59"
90,0.23721720387900513,2026-07-10T16:55:55.220755+00:00,"Run - Jul 10, 2026 at 22:18:59"
91,0.2371850189133068,2026-07-10T16:56:01.467978+00:00,"Run - Jul 10, 2026 at 22:18:59"
92,0.23716384801195212,2026-07-10T16:56:07.978624+00:00,"Run - Jul 10, 2026 at 22:18:59"
93,0.2371601792854341,2026-07-10T16:56:14.961416+00:00,"Run - Jul 10, 2026 at 22:18:59"
94,0.23715759771117007,2026-07-10T16:56:21.628297+00:00,"Run - Jul 10, 2026 at 22:18:59"
95,0.2371568672376172,2026-07-10T16:56:28.132136+00:00,"Run - Jul 10, 2026 at 22:18:59"
96,0.2371794163522335,2026-07-10T16:56:34.014012+00:00,"Run - Jul 10, 2026 at 22:18:59"
97,0.23720898848234218,2026-07-10T16:56:41.608746+00:00,"Run - Jul 10, 2026 at 22:18:59"
98,0.23724913131683412,2026-07-10T16:56:48.553496+00:00,"Run - Jul 10, 2026 at 22:18:59"
99,0.23722468714499523,2026-07-10T16:56:55.882637+00:00,"Run - Jul 10, 2026 at 22:18:59"
100,0.2372853114075335,2026-07-10T16:57:03.025828+00:00,"Run - Jul 10, 2026 at 22:18:59"
