qubit_id,epoch_number,t1,t2,readout_error,single_gate_error,two_gate_error,frequency,temperature,noise_drift,drift_rate,backend_status,backend_name,timestamp,version,is_deleted,t1_base,t2_base,frequency_base,readout_base,single_gate_base,qhi,run_id
Q10,0,2010000.0,1005000.0,0.006,0.0005,0.015,3.2,0.0,0.0,0.0,Active,ionq_forte_simulated,2026-07-10T16:49:05.391531+00:00,1,False,2010000.0,1005000.0,3.2,0.006,0.0005,0.9980499999999999,"Run - Jul 10, 2026 at 22:18:59"
Q11,0,2011000.0,1005500.0,0.0061,0.00051,0.015,3.2,0.0,0.0,0.0,Active,ionq_forte_simulated,2026-07-10T16:49:05.401532+00:00,1,False,2011000.0,1005500.0,3.2,0.0061,0.00051,0.9980169999999999,"Run - Jul 10, 2026 at 22:18:59"
Q12,0,2012000.0,1006000.0,0.006200000000000001,0.0005200000000000001,0.015,3.2,0.0,0.0,0.0,Active,ionq_forte_simulated,2026-07-10T16:49:05.407532+00:00,1,False,2012000.0,1006000.0,3.2,0.006200000000000001,0.0005200000000000001,0.997984,"Run - Jul 10, 2026 at 22:18:59"
Q13,0,2013000.0,1006500.0,0.0063,0.0005300000000000001,0.015,3.2,0.0,0.0,0.0,Active,ionq_forte_simulated,2026-07-10T16:49:05.416545+00:00,1,False,2013000.0,1006500.0,3.2,0.0063,0.0005300000000000001,0.997951,"Run - Jul 10, 2026 at 22:18:59"
Q14,0,2014000.0,1007000.0,0.0064,0.00054,0.015,3.2,0.0,0.0,0.0,Active,ionq_forte_simulated,2026-07-10T16:49:05.423538+00:00,1,False,2014000.0,1007000.0,3.2,0.0064,0.00054,0.9979180000000001,"Run - Jul 10, 2026 at 22:18:59"
Q15,0,2015000.0,1007500.0,0.006500000000000001,0.00055,0.015,3.2,0.0,0.0,0.0,Active,ionq_forte_simulated,2026-07-10T16:49:05.431759+00:00,1,False,2015000.0,1007500.0,3.2,0.006500000000000001,0.00055,0.997885,"Run - Jul 10, 2026 at 22:18:59"
Q16,0,2016000.0,1008000.0,0.0066,0.0005600000000000001,0.015,3.2,0.0,0.0,0.0,Active,ionq_forte_simulated,2026-07-10T16:49:05.439750+00:00,1,False,2016000.0,1008000.0,3.2,0.0066,0.0005600000000000001,0.997852,"Run - Jul 10, 2026 at 22:18:59"
Q17,0,2017000.0,1008500.0,0.0067,0.00057,0.015,3.2,0.0,0.0,0.0,Active,ionq_forte_simulated,2026-07-10T16:49:05.446752+00:00,1,False,2017000.0,1008500.0,3.2,0.0067,0.00057,0.997819,"Run - Jul 10, 2026 at 22:18:59"
Q18,0,2018000.0,1009000.0,0.0068000000000000005,0.00058,0.015,3.2,0.0,0.0,0.0,Active,ionq_forte_simulated,2026-07-10T16:49:05.453752+00:00,1,False,2018000.0,1009000.0,3.2,0.0068000000000000005,0.00058,0.9977860000000001,"Run - Jul 10, 2026 at 22:18:59"
Q19,0,2019000.0,1009500.0,0.0069,0.00059,0.015,3.2,0.0,0.0,0.0,Active,ionq_forte_simulated,2026-07-10T16:49:05.460758+00:00,1,False,2019000.0,1009500.0,3.2,0.0069,0.00059,0.9977529999999999,"Run - Jul 10, 2026 at 22:18:59"
Q20,0,2020000.0,1010000.0,0.007,0.0006000000000000001,0.015,3.2,0.0,0.0,0.0,Active,ionq_forte_simulated,2026-07-10T16:49:05.468753+00:00,1,False,2020000.0,1010000.0,3.2,0.007,0.0006000000000000001,0.9977199999999999,"Run - Jul 10, 2026 at 22:18:59"
Q21,0,2021000.0,1010500.0,0.0071,0.0006100000000000001,0.015,3.2,0.0,0.0,0.0,Active,ionq_forte_simulated,2026-07-10T16:49:05.474753+00:00,1,False,2021000.0,1010500.0,3.2,0.0071,0.0006100000000000001,0.997687,"Run - Jul 10, 2026 at 22:18:59"
Q22,0,2022000.0,1011000.0,0.0072,0.00062,0.015,3.2,0.0,0.0,0.0,Active,ionq_forte_simulated,2026-07-10T16:49:05.483753+00:00,1,False,2022000.0,1011000.0,3.2,0.0072,0.00062,0.997654,"Run - Jul 10, 2026 at 22:18:59"
Q23,0,2023000.0,1011500.0,0.0073,0.00063,0.015,3.2,0.0,0.0,0.0,Active,ionq_forte_simulated,2026-07-10T16:49:05.489751+00:00,1,False,2023000.0,1011500.0,3.2,0.0073,0.00063,0.9976210000000001,"Run - Jul 10, 2026 at 22:18:59"
Q24,0,2024000.0,1012000.0,0.0074,0.00064,0.015,3.2,0.0,0.0,0.0,Active,ionq_forte_simulated,2026-07-10T16:49:05.497758+00:00,1,False,2024000.0,1012000.0,3.2,0.0074,0.00064,0.9975880000000001,"Run - Jul 10, 2026 at 22:18:59"
Q0,1,1994009.0009900876,997004.501493378,0.005044966683329366,0.0004016087758256189,0.010029999999999999,3.200100272207928,15.003993336665873,4.387912809451864e-07,-5990.999009912368,Active,ionq_forte_simulated,2026-07-10T16:49:05.574532+00:00,1,False,2000000.0,1000000.0,3.2,0.005,0.0004,0.9983660273622537,"Run - Jul 10, 2026 at 22:18:59"
Q1,1,1995006.005485591,997503.0037411297,0.005145466683329366,0.00041164877582561894,0.010029999999999999,3.200100272207928,15.003993336665873,4.387912809451864e-07,-5993.994514408987,Active,ionq_forte_simulated,2026-07-10T16:49:05.579539+00:00,1,False,2001000.0,1000500.0,3.2,0.0051,0.00041000000000000005,0.9983328653622535,"Run - Jul 10, 2026 at 22:18:59"
Q2,1,1996003.0099810944,998001.5059888813,0.005245966683329365,0.0004216887758256189,0.010029999999999999,3.200100272207928,15.003993336665873,4.387912809451864e-07,-5996.990018905606,Active,ionq_forte_simulated,2026-07-10T16:49:05.582535+00:00,1,False,2002000.0,1001000.0,3.2,0.0052,0.00042,0.9982997033622535,"Run - Jul 10, 2026 at 22:18:59"
Q3,1,1997000.0144765978,998500.008236633,0.0053464666833293656,0.0004317287758256189,0.010029999999999999,3.200100272207928,15.003993336665873,4.387912809451864e-07,-5999.985523402225,Active,ionq_forte_simulated,2026-07-10T16:49:05.585535+00:00,1,False,2003000.0,1001500.0,3.2,0.0053,0.00043000000000000004,0.9982665413622536,"Run - Jul 10, 2026 at 22:18:59"
Q4,1,1997997.0189721012,998998.5104843847,0.0054469666833293654,0.0004417687758256189,0.010029999999999999,3.200100272207928,15.003993336665873,4.387912809451864e-07,-6002.981027898844,Active,ionq_forte_simulated,2026-07-10T16:49:05.599152+00:00,1,False,2004000.0,1002000.0,3.2,0.0054,0.00044,0.9982333793622535,"Run - Jul 10, 2026 at 22:18:59"
Q5,1,1998994.0234676045,999497.0127321364,0.005547466683329365,0.0004518087758256189,0.010029999999999999,3.200100272207928,15.003993336665873,4.387912809451864e-07,-6005.976532395463,Active,ionq_forte_simulated,2026-07-10T16:49:05.604146+00:00,1,False,2005000.0,1002500.0,3.2,0.0055,0.00045000000000000004,0.9982002173622535,"Run - Jul 10, 2026 at 22:18:59"
Q6,1,1999991.027963108,999995.5149798881,0.005647966683329365,0.0004618487758256189,0.010029999999999999,3.200100272207928,15.003993336665873,4.387912809451864e-07,-6008.9720368920825,Active,ionq_forte_simulated,2026-07-10T16:49:05.613162+00:00,1,False,2006000.0,1003000.0,3.2,0.0056,0.00046,0.9981670553622535,"Run - Jul 10, 2026 at 22:18:59"
Q7,1,2000988.0324586113,1000494.0172276398,0.005748466683329365,0.0004718887758256189,0.010029999999999999,3.200100272207928,15.003993336665873,4.387912809451864e-07,-6011.967541388702,Active,ionq_forte_simulated,2026-07-10T16:49:05.616866+00:00,1,False,2007000.0,1003500.0,3.2,0.0057,0.00047000000000000004,0.9981338933622534,"Run - Jul 10, 2026 at 22:18:59"
Q8,1,2001985.0369541147,1000992.5194753915,0.005848966683329366,0.0004819287758256189,0.010029999999999999,3.200100272207928,15.003993336665873,4.387912809451864e-07,-6014.963045885321,Active,ionq_forte_simulated,2026-07-10T16:49:05.624371+00:00,1,False,2008000.0,1004000.0,3.2,0.0058000000000000005,0.00048,0.9981007313622535,"Run - Jul 10, 2026 at 22:18:59"
Q9,1,2002982.041449618,1001491.0217231432,0.005949466683329365,0.0004919687758256189,0.010029999999999999,3.200100272207928,15.003993336665873,4.387912809451864e-07,-6017.95855038194,Active,ionq_forte_simulated,2026-07-10T16:49:05.629392+00:00,1,False,2009000.0,1004500.0,3.2,0.0059,0.00049,0.9980675693622535,"Run - Jul 10, 2026 at 22:18:59"
Q10,1,2003979.0459451214,1001989.5239708949,0.006049966683329366,0.000502008775825619,0.010029999999999999,3.200100272207928,15.003993336665873,4.387912809451864e-07,-6020.954054878559,Active,ionq_forte_simulated,2026-07-10T16:49:05.637407+00:00,1,False,2010000.0,1005000.0,3.2,0.006,0.0005,0.9980344073622536,"Run - Jul 10, 2026 at 22:18:59"
Q11,1,2004976.0504406248,1002488.0262186466,0.006150466683329366,0.000512048775825619,0.010029999999999999,3.200100272207928,15.003993336665873,4.387912809451864e-07,-6023.949559375178,Active,ionq_forte_simulated,2026-07-10T16:49:05.639406+00:00,1,False,2011000.0,1005500.0,3.2,0.0061,0.00051,0.9980012453622534,"Run - Jul 10, 2026 at 22:18:59"
Q12,1,2005973.0549361282,1002986.5284663982,0.0062509666833293655,0.000522088775825619,0.010029999999999999,3.200100272207928,15.003993336665873,4.387912809451864e-07,-6026.945063871797,Active,ionq_forte_simulated,2026-07-10T16:49:05.642404+00:00,1,False,2012000.0,1006000.0,3.2,0.006200000000000001,0.0005200000000000001,0.9979680833622535,"Run - Jul 10, 2026 at 22:18:59"
Q13,1,2006970.0594316316,1003485.0307141499,0.006351466683329365,0.000532128775825619,0.010029999999999999,3.200100272207928,15.003993336665873,4.387912809451864e-07,-6029.940568368416,Active,ionq_forte_simulated,2026-07-10T16:49:05.645406+00:00,1,False,2013000.0,1006500.0,3.2,0.0063,0.0005300000000000001,0.9979349213622535,"Run - Jul 10, 2026 at 22:18:59"
Q14,1,2007967.063927135,1003983.5329619016,0.006451966683329365,0.0005421687758256189,0.010029999999999999,3.200100272207928,15.003993336665873,4.387912809451864e-07,-6032.936072865035,Active,ionq_forte_simulated,2026-07-10T16:49:05.647403+00:00,1,False,2014000.0,1007000.0,3.2,0.0064,0.00054,0.9979017593622534,"Run - Jul 10, 2026 at 22:18:59"
Q15,1,2008964.0684226383,1004482.0352096533,0.006552466683329366,0.000552208775825619,0.010029999999999999,3.200100272207928,15.003993336665873,4.387912809451864e-07,-6035.9315773616545,Active,ionq_forte_simulated,2026-07-10T16:49:05.651469+00:00,1,False,2015000.0,1007500.0,3.2,0.006500000000000001,0.00055,0.9978685973622535,"Run - Jul 10, 2026 at 22:18:59"
Q16,1,2009961.0729181417,1004980.537457405,0.006652966683329365,0.000562248775825619,0.010029999999999999,3.200100272207928,15.003993336665873,4.387912809451864e-07,-6038.927081858274,Active,ionq_forte_simulated,2026-07-10T16:49:05.653788+00:00,1,False,2016000.0,1008000.0,3.2,0.0066,0.0005600000000000001,0.9978354353622534,"Run - Jul 10, 2026 at 22:18:59"
Q17,1,2010958.077413645,1005479.0397051567,0.006753466683329366,0.0005722887758256189,0.010029999999999999,3.200100272207928,15.003993336665873,4.387912809451864e-07,-6041.922586354893,Active,ionq_forte_simulated,2026-07-10T16:49:05.656790+00:00,1,False,2017000.0,1008500.0,3.2,0.0067,0.00057,0.9978022733622536,"Run - Jul 10, 2026 at 22:18:59"
Q18,1,2011955.0819091485,1005977.5419529084,0.006853966683329366,0.0005823287758256189,0.010029999999999999,3.200100272207928,15.003993336665873,4.387912809451864e-07,-6044.918090851512,Active,ionq_forte_simulated,2026-07-10T16:49:05.658789+00:00,1,False,2018000.0,1009000.0,3.2,0.0068000000000000005,0.00058,0.9977691113622535,"Run - Jul 10, 2026 at 22:18:59"
Q19,1,2012952.0864046519,1006476.0442006601,0.006954466683329365,0.0005923687758256189,0.010029999999999999,3.200100272207928,15.003993336665873,4.387912809451864e-07,-6047.913595348131,Active,ionq_forte_simulated,2026-07-10T16:49:05.662804+00:00,1,False,2019000.0,1009500.0,3.2,0.0069,0.00059,0.9977359493622535,"Run - Jul 10, 2026 at 22:18:59"
Q20,1,2013949.0909001552,1006974.5464484118,0.0070549666833293655,0.0006024087758256189,0.010029999999999999,3.200100272207928,15.003993336665873,4.387912809451864e-07,-6050.90909984475,Active,ionq_forte_simulated,2026-07-10T16:49:05.665798+00:00,1,False,2020000.0,1010000.0,3.2,0.007,0.0006000000000000001,0.9977027873622535,"Run - Jul 10, 2026 at 22:18:59"
Q21,1,2014946.0953956584,1007473.0486961633,0.007155466683329365,0.0006124487758256191,0.010029999999999999,3.200100272207928,15.003993336665873,4.387912809451864e-07,-6053.904604341602,Active,ionq_forte_simulated,2026-07-10T16:49:05.669074+00:00,1,False,2021000.0,1010500.0,3.2,0.0071,0.0006100000000000001,0.9976696253622535,"Run - Jul 10, 2026 at 22:18:59"
Q22,1,2015943.0998911618,1007971.550943915,0.007255966683329365,0.000622488775825619,0.010029999999999999,3.200100272207928,15.003993336665873,4.387912809451864e-07,-6056.900108838221,Active,ionq_forte_simulated,2026-07-10T16:49:05.671696+00:00,1,False,2022000.0,1011000.0,3.2,0.0072,0.00062,0.9976364633622535,"Run - Jul 10, 2026 at 22:18:59"
Q23,1,2016940.1043866652,1008470.0531916667,0.007356466683329365,0.000632528775825619,0.010029999999999999,3.200100272207928,15.003993336665873,4.387912809451864e-07,-6059.89561333484,Active,ionq_forte_simulated,2026-07-10T16:49:05.673217+00:00,1,False,2023000.0,1011500.0,3.2,0.0073,0.00063,0.9976033013622535,"Run - Jul 10, 2026 at 22:18:59"
Q24,1,2017937.1088821685,1008968.5554394184,0.007456966683329365,0.000642568775825619,0.010029999999999999,3.200100272207928,15.003993336665873,4.387912809451864e-07,-6062.891117831459,Active,ionq_forte_simulated,2026-07-10T16:49:05.676215+00:00,1,False,2024000.0,1012000.0,3.2,0.0074,0.00064,0.9975701393622534,"Run - Jul 10, 2026 at 22:18:59"
Q0,2,1988035.9479748036,994017.975974095,0.005089733866159012,0.00040320540302305873,0.01006,3.200198939481948,15.007946773231803,2.7015115293406994e-07,-5973.053015284007,Active,ionq_forte_simulated,2026-07-10T16:49:07.016213+00:00,1,False,2000000.0,1000000.0,3.2,0.005,0.0004,0.9983521182192454,"Run - Jul 10, 2026 at 22:18:59"
Q1,2,1989029.9659388575,994514.984956122,0.005190733866159012,0.0004132854030230587,0.01006,3.200198939481948,15.007946773231803,2.7015115293406994e-07,-5976.039546733489,Active,ionq_forte_simulated,2026-07-10T16:49:07.019218+00:00,1,False,2001000.0,1000500.0,3.2,0.0051,0.00041000000000000005,0.9983187942192453,"Run - Jul 10, 2026 at 22:18:59"
Q2,2,1990023.9839029114,995011.993938149,0.0052917338661590116,0.0004233654030230587,0.01006,3.200198939481948,15.007946773231803,2.7015115293406994e-07,-5979.026078182971,Active,ionq_forte_simulated,2026-07-10T16:49:07.021211+00:00,1,False,2002000.0,1001000.0,3.2,0.0052,0.00042,0.9982854702192454,"Run - Jul 10, 2026 at 22:18:59"
Q3,2,1991018.0018669656,995509.002920176,0.005392733866159012,0.00043344540302305874,0.01006,3.200198939481948,15.007946773231803,2.7015115293406994e-07,-5982.01260963222,Active,ionq_forte_simulated,2026-07-10T16:49:07.023215+00:00,1,False,2003000.0,1001500.0,3.2,0.0053,0.00043000000000000004,0.9982521462192455,"Run - Jul 10, 2026 at 22:18:59"
Q4,2,1992012.0198310195,996006.011902203,0.005493733866159012,0.0004435254030230587,0.01006,3.200198939481948,15.007946773231803,2.7015115293406994e-07,-5984.999141081702,Active,ionq_forte_simulated,2026-07-10T16:49:07.025208+00:00,1,False,2004000.0,1002000.0,3.2,0.0054,0.00044,0.9982188222192453,"Run - Jul 10, 2026 at 22:18:59"
Q5,2,1993006.0377950734,996503.0208842299,0.005594733866159012,0.0004536054030230587,0.01006,3.200198939481948,15.007946773231803,2.7015115293406994e-07,-5987.985672531184,Active,ionq_forte_simulated,2026-07-10T16:49:07.027729+00:00,1,False,2005000.0,1002500.0,3.2,0.0055,0.00045000000000000004,0.9981854982192453,"Run - Jul 10, 2026 at 22:18:59"
Q6,2,1994000.0557591273,997000.0298662569,0.005695733866159011,0.0004636854030230587,0.01006,3.200198939481948,15.007946773231803,2.7015115293406994e-07,-5990.972203980666,Active,ionq_forte_simulated,2026-07-10T16:49:07.030731+00:00,1,False,2006000.0,1003000.0,3.2,0.0056,0.00046,0.9981521742192454,"Run - Jul 10, 2026 at 22:18:59"
Q7,2,1994994.0737231812,997497.0388482838,0.005796733866159012,0.00047376540302305873,0.01006,3.200198939481948,15.007946773231803,2.7015115293406994e-07,-5993.9587354301475,Active,ionq_forte_simulated,2026-07-10T16:49:07.032731+00:00,1,False,2007000.0,1003500.0,3.2,0.0057,0.00047000000000000004,0.9981188502192454,"Run - Jul 10, 2026 at 22:18:59"
Q8,2,1995988.091687235,997994.0478303108,0.005897733866159012,0.0004838454030230587,0.01006,3.200198939481948,15.007946773231803,2.7015115293406994e-07,-5996.945266879629,Active,ionq_forte_simulated,2026-07-10T16:49:07.035737+00:00,1,False,2008000.0,1004000.0,3.2,0.0058000000000000005,0.00048,0.9980855262192454,"Run - Jul 10, 2026 at 22:18:59"
Q9,2,1996982.1096512892,998491.0568123378,0.005998733866159012,0.0004939254030230587,0.01006,3.200198939481948,15.007946773231803,2.7015115293406994e-07,-5999.931798328878,Active,ionq_forte_simulated,2026-07-10T16:49:07.037729+00:00,1,False,2009000.0,1004500.0,3.2,0.0059,0.00049,0.9980522022192455,"Run - Jul 10, 2026 at 22:18:59"
Q10,2,1997976.127615343,998988.0657943648,0.006099733866159012,0.0005040054030230587,0.01006,3.200198939481948,15.007946773231803,2.7015115293406994e-07,-6002.91832977836,Active,ionq_forte_simulated,2026-07-10T16:49:07.039727+00:00,1,False,2010000.0,1005000.0,3.2,0.006,0.0005,0.9980188782192453,"Run - Jul 10, 2026 at 22:18:59"
Q11,2,1998970.145579397,999485.0747763917,0.0062007338661590125,0.0005140854030230588,0.01006,3.200198939481948,15.007946773231803,2.7015115293406994e-07,-6005.904861227842,Active,ionq_forte_simulated,2026-07-10T16:49:07.041728+00:00,1,False,2011000.0,1005500.0,3.2,0.0061,0.00051,0.9979855542192453,"Run - Jul 10, 2026 at 22:18:59"
Q12,2,1999964.1635434509,999982.0837584187,0.006301733866159013,0.0005241654030230588,0.01006,3.200198939481948,15.007946773231803,2.7015115293406994e-07,-6008.891392677324,Active,ionq_forte_simulated,2026-07-10T16:49:07.044732+00:00,1,False,2012000.0,1006000.0,3.2,0.006200000000000001,0.0005200000000000001,0.9979522302192454,"Run - Jul 10, 2026 at 22:18:59"
Q13,2,2000958.1815075048,1000479.0927404456,0.0064027338661590116,0.0005342454030230588,0.01006,3.200198939481948,15.007946773231803,2.7015115293406994e-07,-6011.877924126806,Active,ionq_forte_simulated,2026-07-10T16:49:07.047731+00:00,1,False,2013000.0,1006500.0,3.2,0.0063,0.0005300000000000001,0.9979189062192454,"Run - Jul 10, 2026 at 22:18:59"
Q14,2,2001952.1994715587,1000976.1017224726,0.006503733866159012,0.0005443254030230587,0.01006,3.200198939481948,15.007946773231803,2.7015115293406994e-07,-6014.864455576288,Active,ionq_forte_simulated,2026-07-10T16:49:07.049730+00:00,1,False,2014000.0,1007000.0,3.2,0.0064,0.00054,0.9978855822192454,"Run - Jul 10, 2026 at 22:18:59"
Q15,2,2002946.2174356128,1001473.1107044996,0.006604733866159012,0.0005544054030230587,0.01006,3.200198939481948,15.007946773231803,2.7015115293406994e-07,-6017.850987025537,Active,ionq_forte_simulated,2026-07-10T16:49:07.052737+00:00,1,False,2015000.0,1007500.0,3.2,0.006500000000000001,0.00055,0.9978522582192455,"Run - Jul 10, 2026 at 22:18:59"
Q16,2,2003940.2353996667,1001970.1196865266,0.006705733866159012,0.0005644854030230587,0.01006,3.200198939481948,15.007946773231803,2.7015115293406994e-07,-6020.837518475018,Active,ionq_forte_simulated,2026-07-10T16:49:07.054730+00:00,1,False,2016000.0,1008000.0,3.2,0.0066,0.0005600000000000001,0.9978189342192454,"Run - Jul 10, 2026 at 22:18:59"
Q17,2,2004934.2533637206,1002467.1286685535,0.006806733866159012,0.0005745654030230587,0.01006,3.200198939481948,15.007946773231803,2.7015115293406994e-07,-6023.8240499245,Active,ionq_forte_simulated,2026-07-10T16:49:07.056728+00:00,1,False,2017000.0,1008500.0,3.2,0.0067,0.00057,0.9977856102192454,"Run - Jul 10, 2026 at 22:18:59"
Q18,2,2005928.2713277745,1002964.1376505805,0.006907733866159013,0.0005846454030230587,0.01006,3.200198939481948,15.007946773231803,2.7015115293406994e-07,-6026.810581373982,Active,ionq_forte_simulated,2026-07-10T16:49:07.058728+00:00,1,False,2018000.0,1009000.0,3.2,0.0068000000000000005,0.00058,0.9977522862192454,"Run - Jul 10, 2026 at 22:18:59"
Q19,2,2006922.2892918284,1003461.1466326074,0.007008733866159012,0.0005947254030230588,0.01006,3.200198939481948,15.007946773231803,2.7015115293406994e-07,-6029.797112823464,Active,ionq_forte_simulated,2026-07-10T16:49:07.060728+00:00,1,False,2019000.0,1009500.0,3.2,0.0069,0.00059,0.9977189622192454,"Run - Jul 10, 2026 at 22:18:59"
Q20,2,2007916.3072558823,1003958.1556146344,0.007109733866159012,0.0006048054030230588,0.01006,3.200198939481948,15.007946773231803,2.7015115293406994e-07,-6032.783644272946,Active,ionq_forte_simulated,2026-07-10T16:49:07.063727+00:00,1,False,2020000.0,1010000.0,3.2,0.007,0.0006000000000000001,0.9976856382192454,"Run - Jul 10, 2026 at 22:18:59"
Q21,2,2008910.3252199362,1004455.1645966613,0.007210733866159012,0.0006148854030230587,0.01006,3.200198939481948,15.007946773231803,2.7015115293406994e-07,-6035.770175722195,Active,ionq_forte_simulated,2026-07-10T16:49:07.066731+00:00,1,False,2021000.0,1010500.0,3.2,0.0071,0.0006100000000000001,0.9976523142192455,"Run - Jul 10, 2026 at 22:18:59"
Q22,2,2009904.3431839903,1004952.1735786884,0.007311733866159012,0.0006249654030230587,0.01006,3.200198939481948,15.007946773231803,2.7015115293406994e-07,-6038.756707171444,Active,ionq_forte_simulated,2026-07-10T16:49:07.068736+00:00,1,False,2022000.0,1011000.0,3.2,0.0072,0.00062,0.9976189902192454,"Run - Jul 10, 2026 at 22:18:59"
Q23,2,2010898.3611480442,1005449.1825607154,0.007412733866159012,0.0006350454030230587,0.01006,3.200198939481948,15.007946773231803,2.7015115293406994e-07,-6041.743238620926,Active,ionq_forte_simulated,2026-07-10T16:49:07.071729+00:00,1,False,2023000.0,1011500.0,3.2,0.0073,0.00063,0.9975856662192453,"Run - Jul 10, 2026 at 22:18:59"
Q24,2,2011892.3791120981,1005946.1915427423,0.0075137338661590124,0.0006451254030230587,0.01006,3.200198939481948,15.007946773231803,2.7015115293406994e-07,-6044.7297700704075,Active,ionq_forte_simulated,2026-07-10T16:49:07.073731+00:00,1,False,2024000.0,1012000.0,3.2,0.0074,0.00064,0.9975523422192454,"Run - Jul 10, 2026 at 22:18:59"
Q0,3,1982080.787097788,991040.3965040961,0.005134104041332268,0.00040480070737201673,0.01009,3.2002955555752624,15.011820808266453,3.5368600833851456e-08,-5955.1608770156745,Active,ionq_forte_simulated,2026-07-10T16:49:11.157879+00:00,1,False,2000000.0,1000000.0,3.2,0.005,0.0004,0.9983383285753886,"Run - Jul 10, 2026 at 22:18:59"
Q1,3,1983071.8274765608,991535.9166934825,0.005235604041332268,0.00041492070737201675,0.01009,3.2002955555752624,15.011820808266453,3.5368600833851456e-08,-5958.138462296687,Active,ionq_forte_simulated,2026-07-10T16:49:11.159879+00:00,1,False,2001000.0,1000500.0,3.2,0.0051,0.00041000000000000005,0.9983048425753887,"Run - Jul 10, 2026 at 22:18:59"
Q2,3,1984062.8678553337,992031.436882869,0.005337104041332267,0.0004250407073720167,0.01009,3.2002955555752624,15.011820808266453,3.5368600833851456e-08,-5961.1160475777,Active,ionq_forte_simulated,2026-07-10T16:49:11.162885+00:00,1,False,2002000.0,1001000.0,3.2,0.0052,0.00042,0.9982713565753887,"Run - Jul 10, 2026 at 22:18:59"
Q3,3,1985053.9082341066,992526.9570722554,0.005438604041332268,0.00043516070737201673,0.01009,3.2002955555752624,15.011820808266453,3.5368600833851456e-08,-5964.093632858945,Active,ionq_forte_simulated,2026-07-10T16:49:11.164884+00:00,1,False,2003000.0,1001500.0,3.2,0.0053,0.00043000000000000004,0.9982378705753887,"Run - Jul 10, 2026 at 22:18:59"
